,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2018-11-07 15:24:00,9465
1,,,8.68,,5.299,,,,,,,2018-11-07 15:34:00,9465
2,,,2.54,,5.6,,,,,,,2018-11-07 15:44:00,9465
3,,,4.75,,7.1,,,,,,39.35,2018-11-07 15:54:00,9465
4,,,3.79,,7.531,,,,,,39.69,2018-11-07 16:04:00,9465
5,,,4.6,,8.148,,,,,,39.72,2018-11-07 16:14:00,9465
6,,,5.359,,10.02,,,,,,39.79,2018-11-07 16:24:00,9465
7,,,10.469,,10.435,,,,,,39.79,2018-11-07 16:34:00,9465
8,,,9.739,,13.365,,,,,,39.72,2018-11-07 16:44:00,9465
9,,,3.729,,15.395,,,,,,39.64,2018-11-07 16:54:00,9465
10,,,7.199,,16.783,,,,,,39.55,2018-11-07 17:04:00,9465
11,,,7.489,,17.84,,,,,,39.47,2018-11-07 17:14:00,9465
12,,,9.879,,19.016,,,,,,39.39,2018-11-07 17:24:00,9465
13,,,4.499,,19.883,,,,,,39.3,2018-11-07 17:34:00,9465
14,,,2.599,,17.75,,,,,,39.22,2018-11-07 17:44:00,9465
15,,,2.449,,14.844,,,,,,39.55,2018-11-07 17:54:00,9465
16,,,2.129,,12.911,,,,,,39.71,2018-11-07 18:04:00,9465
17,,,6.219,,10.978,,,,,,39.82,2018-11-07 18:14:00,9465
18,,,4.389,,9.716,,,,,,39.82,2018-11-07 18:24:00,9465
19,,,3.399,,8.455,,,,,,39.83,2018-11-07 18:34:00,9465
20,,,7.129,,8.41,,,,,,39.82,2018-11-07 18:44:00,9465
21,,,6.579,,10.03,,,,,,39.78,2018-11-07 18:54:00,9465
22,,,4.779,,11.711,,,,,,39.78,2018-11-07 19:04:00,9465
23,,,4.359,,12.659,,,,,,39.9,2018-11-07 19:14:00,9465
24,,,4.249,,12.647,,,,,,40.05,2018-11-07 19:24:00,9465
25,,,4.699,,12.634,,,,,,40.17,2018-11-07 19:34:00,9465
26,,,6.949,,12.761,,,,,,40.3,2018-11-07 19:44:00,9465
27,,,4.41,,11.995,,,,,,40.41,2018-11-07 19:54:00,9465
28,,,5.02,,11.361,,,,,,40.41,2018-11-07 20:04:00,9465
29,,,3.47,,11.211,,,,,,40.45,2018-11-07 20:14:00,9465
30,,,4.25,,11.166,,,,,,40.54,2018-11-07 20:24:00,9465
31,,,4.46,,11.122,,,,,,40.68,2018-11-07 20:34:00,9465
32,,,4.84,,11.025,,,,,,40.74,2018-11-07 20:44:00,9465
33,,,7.59,,11.082,,,,,,40.74,2018-11-07 20:54:00,9465
34,,,4.81,,11.009,,,,,,40.71,2018-11-07 21:04:00,9465
35,,,4.71,,11.172,,,,,,40.7,2018-11-07 21:14:00,9465
36,,,4.22,,11.359,,,,,,40.7,2018-11-07 21:24:00,9465
37,,,3.9,,11.347,,,,,,40.7,2018-11-07 21:34:00,9465
38,,,3.06,,11.119,,,,,,40.67,2018-11-07 21:44:00,9465
39,,,7.03,,10.736,,,,,,40.67,2018-11-07 21:54:00,9465
40,,,3.57,,10.219,,,,,,40.7,2018-11-07 22:04:00,9465
41,,,3.74,,9.784,,,,,,40.85,2018-11-07 22:14:00,9465
42,,,3.88,,9.389,,,,,,40.86,2018-11-07 22:24:00,9465
43,,,6.19,,9.251,,,,,,40.89,2018-11-07 22:34:00,9465
44,,,5.03,,9.711,,,,,,40.95,2018-11-07 22:44:00,9465
45,,,4.61,,10.17,,,,,,40.92,2018-11-07 22:54:00,9465
46,,,2.64,,10.594,,,,,,40.95,2018-11-07 23:04:00,9465
47,,,5.01,,10.948,,,,,,40.95,2018-11-07 23:14:00,9465
48,,,6.09,,11.465,,,,,,40.95,2018-11-07 23:24:00,9465
49,,,4.019,,11.925,,,,,,40.95,2018-11-07 23:34:00,9465
50,,,6.7,,12.356,,,,,,40.92,2018-11-07 23:44:00,9465
51,,,4.16,,12.002,,,,,,40.89,2018-11-07 23:54:00,9465
52,,,3.89,,11.819,,,,,,40.81,2018-11-08 00:04:00,9465
